Language_ID,Name,Provider
alx,Alas-Kluet,routledge
aea,Aleut,routledge
aso,Altai (Oirot),routledge
alc,Alyentiyak,routledge
ma,Amadi,routledge
amc,Amawaka,routledge
mpu,Amberbaken,routledge
amu,Amoesha,routledge
amz,Amusgo,routledge
anj,Aneityum,routledge
ant,Angaataha,routledge
nnd,Angaua,routledge
leb,Angba,routledge
ano,Anung,routledge
aml,Aoban (Northeast),routledge
arb,Arabela-Andoa,routledge
akm,Arakanese,routledge
naa naj nap,Aramaic,routledge
amp arr,Aranda (Eastern),routledge
arm arw arz,Armenian,routledge
arr awe,Arranda (Western),routledge
pre,Asu/ Pare,routledge
awt,Autu,routledge
usr,Auyana,routledge
avo,Avukaya,routledge
agu,Awakateko,routledge
agr,Awaruna,routledge
bch,Awras,routledge
azi,Azerbaijani,routledge
pkn,Baagandji (Southern),routledge
obk,Baburiwa,routledge
bdm,Badimay,routledge
bgv,Bagval,routledge
bpb,Bahnar,routledge
abh,Bahrayn,routledge
mli,Baining,routledge
bka,Baka,routledge
lur,Bakhtiari,routledge
blg,Balangaw,routledge
ldu,Bale,routledge
lou,Baluan-Lou-Pam,routledge
mbi,Bambili,routledge
bmn,Bamun (Shupamon),routledge
bca bwa byu gid,Bandjalang,routledge
bnw,Baniva,routledge
bao,Bao-an,routledge
kbr,Baram Kayan,routledge
bbu,Baramba,routledge
bag,Barma,routledge
bno,Bará-Tuyuka,routledge
mti,Barí (Chibchan),routledge
bqb bqg bqh bqi bql bqn bqo bqr bqs bqz bso,Basque,routledge
ttu,Bats,routledge
ble,Baule-Ando,routledge
edo,Beami,routledge
bee,Bembe (Congo),routledge
bnq,Ben (Gan),routledge
gim,Bench,routledge
bec,Bengali,routledge
inu,Bering Strait,routledge
mhm,Besisi,routledge
bez,Bezhti,routledge
skk,Bhotia,routledge
bsm,Bichelamar,routledge
mgh,Bihari,routledge
biq,Blaan,routledge
bbf,Bobo,routledge
bgl,Bokotá,routledge
mgd,Bola'ang-Mongodow,routledge
bor,Bora Miranya,routledge
mui,Bora-Muinane,routledge
orb,Boraan,routledge
bod,Boro,routledge
brc,Boruka,routledge
tuy,Borá-Tuyuka,routledge
bth,Botahari,routledge
boz,Bozo,routledge
may,Brat,routledge
bru,Bru/Vankieu,routledge
mta,Bukar Sadong,routledge
bui buy,Buli,routledge
pnu,Bunu,routledge
bpa,Bura,routledge
bsh,Bushong,routledge
zhn,Buyi,routledge
brz,Bviri,routledge
ssh,Bworo,routledge
yaq,Cahita,routledge
kto,Cahto,routledge
dca,Casiguran Dumagat,routledge
cku,Cathlamet,routledge
krg,Central Karanga,routledge
mxl,Central Misteko,routledge
cga,Chag(g)a,routledge
anu,Chakosi,routledge
cht cso ctt cya,Chatino,routledge
chy,Chayawita,routledge
cjo,Chichimeco,routledge
cqt,Chikitano,routledge
gln kmn tba,Chimbu,routledge
baw lai,Chin (Central),routledge
chs cti,Chin (North),routledge
thd,Chin (North)/Thado,routledge
hyo,Chin (South),routledge
ccm chq cle cpl csc csf cte,Chinanteko,routledge
cpw,Chippewa,routledge
khw klh,Chitrali,routledge
cch,Chocho Proper,routledge
sis,"Choiseul, Central-Eastern",routledge
cho chx cmy,Chontal,routledge
chk,Chukchee,routledge
cba cin,Chumashan,routledge
cum,Chumburung (Yeji),routledge
cbo,Chákobo,routledge
shl,Colo (Shilluk),routledge
cwe,Columbia,routledge
cmc,Comecrudan,routledge
mut,Costanoan,routledge
ako,Cypriot Arabic Kormakiti,routledge
dad,"Dadibi (Daribi, Mikaru)",routledge
nis,Dafla,routledge
dga,Dagaari,routledge
day,Dai,routledge
sil,Daju,routledge
nkb,Dalabon,routledge
dbw,Dan,routledge
dnw,Dangla,routledge
dni,Dani (Grand Valley),routledge
dhb,Darambal,routledge
drg,Dargva,routledge
dha,Dasenech,routledge
dat,Datoga,routledge
def,Defaka-Nkooro,routledge
dgx,Deg Xinag,routledge
dre,Dehu,routledge
knk,Dera,routledge
des sri,Desana-Siriana,routledge
glp,Dhaangu,routledge
dda djp,Dhuwal,routledge
gmt,Dhuwala,routledge
tsz,Dido (Tsez),routledge
die tja,Diegueno,routledge
ygd,Dii,routledge
jam,Djamindjung,routledge
cnm,Djapá,routledge
ndj,Djeebbana,routledge
dts,Dogon,routledge
nbd nku,Dongolawi,routledge
sta,Donxiang,routledge
doy,Dooyaa(ng)yo,routledge
nti,Dru,routledge
yem,Dschang,routledge
pta,Dubea,routledge
dug,Dullay,routledge
tye,Dyeraidy,routledge
cea,East Cree,routledge
shy,East Yugur,routledge
rap,Easter Island,routledge
mcs mss mwn mwp,Eastern Division,routledge
psj,Eastern Popoloka,routledge
bni,Edo,routledge
ngu,Efate (North),routledge
egn,Egene,routledge
eip,Eipo-Mek,routledge
eka,Ekagi,routledge
emb,Emberá (North),routledge
epe,Emberá (South),routledge
mus,Emira-Mussau,routledge
kyk,Enga,routledge
egn,Engene,routledge
ann,Enindhilyagwa,routledge
moe,Erzya Mordvin,routledge
ese,Ese'eha,routledge
ets,Etsako (Yekhee),routledge
ewa,Ewe,routledge
far,Faeroese,routledge
kar,Fer,routledge
lur,Feyli,routledge
bfg,Fiqiq,routledge
fon,Fon,routledge
lcr sey,French Creole,routledge
frw,Frisian (West),routledge
fea,"Frisian, East",routledge
fno,"Frisian, North",routledge
fum,Ful (East Maasina),routledge
fum,Ful (West Maasina),routledge
fbf fgo fgu fma fni fua fus,Ful(ani),routledge
ifm,Fumu,routledge
bgr,Furu,routledge
fye,Fyam,routledge
poa,Fûai,routledge
gnd,Ga'ana,routledge
igs,Gaam,routledge
gdk,Gadaba,routledge
aga,Gadsup,routledge
gae,Gaelic,routledge
gaa,Gagudju,routledge
gah,Gahuku-Asaro,routledge
kgu,Galgadungu,routledge
glc,Galician (only written direcly on the map),routledge
yuw,Gamilaraay,routledge
mwc,Gamti,routledge
gap,"Gapapaiwa (Paiwa, Manape)",routledge
tap,Gapun,routledge
krj,Garadyari,routledge
grr,Garawa,routledge
gdf,Gavoko (Guduf),routledge
kay,Gayardilt,routledge
gbb,Gbeya,routledge
kel,Gele (Ere-Lele-Gele-Kuruti),routledge
gau gba gbe gbl gha gma gos gpz grp gtg gth gti gvi gwe gzu lux,German,routledge
tgh,Ghat,routledge
kik,Gikuyu,routledge
krb,Gilbertese,routledge
niv nvs,Gilyak,routledge
dan,Gio,routledge
kie,Giri,routledge
una,Goliath,routledge
gcy grk,Greek,routledge
gre,Greenland Eskimo (East),routledge
grw,Greenland Eskimo (West),routledge
tpt,Guarayú,routledge
ach,Guayakí,routledge
kya,Gugu Yalandyi,routledge
gul,Gula (Gele),routledge
gmw,Gumasi (Domdom),routledge
goo,Guniyan,routledge
bbw,Gunwinygu,routledge
grg,Guragone,routledge
gut,Gurma,routledge
gdb,Gutob,routledge
kgl,Hagen,routledge
kha,Halh,routledge
ham,Hamtai (Kapau),routledge
coo,Hanis,routledge
ahs,Hassaniyya,routledge
hat,Hattam,routledge
hia,Hianakoto,routledge
qim,HighlanKichua,routledge
hix,Hishkariana,routledge
ych,Hooper Bay - Chevak Yupik,routledge
hve,Huave,routledge
tst,Huihui,routledge
wya,Huron,routledge
acu,Hívaro,routledge
beg,Ida'an,routledge
ifu,Ifugao,routledge
nyg,Ik,routledge
iqu,Ikito-Kawarano,routledge
amx,Ikundun,routledge
ilo,Ilokano,routledge
inj,Indon esian,routledge
iir,Indonesian,routledge
iql,Inuit of Quebec,routledge
irr,Irahutu,routledge
irx,Iranshe,routledge
ird irm,Irish,routledge
gir,Iro Gula,routledge
hba heb,Israeli Hebrew,routledge
ifi itb itg itn itu,Italian,routledge
itz,Itzá,routledge
ivs,Ivatan,routledge
jar,Jarawa,routledge
jah,Jehai,routledge
jel,Jeri,routledge
din,Jieng (Dinka),routledge
jng,Jingphaw,routledge
mig,Jonkor,routledge
jun,Juang (in India),routledge
kab,Kabardo-Cherkessian,routledge
kby,Kabre,routledge
kbl,Kabylia,routledge
cab,Kabékar,routledge
kgm,Kagoma (Gyong),routledge
daa,Kaili,routledge
kaw,Kaingwá,routledge
rum,Kairi (Dumu),routledge
cac,Kakua,routledge
klp,Kalapuyan,routledge
kiq,Kalmyk,routledge
don kzh,Kam,routledge
kak,Kamano,routledge
kma,Kamayurá,routledge
kbo,Kambot (Keram),routledge
ite,Kamchadal,routledge
cax cpa,Kampa,routledge
cam,Kamsá,routledge
daw,Kamán,routledge
knn ptt,Kanauri,routledge
can,Kandoshi,routledge
kky,Kankanaey,routledge
knb knp,Kanum,routledge
cap,Kapanawa,routledge
akw,Kapong,routledge
sar,Kapriman,routledge
cak,Kaqchikel,routledge
kra,Kara,routledge
tny,Karaboro,routledge
kmj,Karamojong,routledge
crp,Karapaná,routledge
kao,Karaw,routledge
car,Kari'nya,routledge
crj,Karihona,routledge
kdg,Karipuna,routledge
bkr,Karo Batak,routledge
cas,Kashibo,routledge
csh,Kashinawa,routledge
gna,Kaskihá,routledge
gwo,Katab,routledge
ktu,Katu / Kantu,routledge
kaj,Kaurne,routledge
cav,Kavinenya,routledge
qaw,Kawéskar,routledge
cay,Kayapa,routledge
cyv,Kayuvava,routledge
taw,Kehelala,routledge
frd kei,Kei-Fordata,routledge
hak,Kejia (Hakka),routledge
kap,Kela,routledge
kmt,Kemtuk,routledge
ksa,Keresan (Eastern),routledge
aco,Keresan (Western),routledge
kty,Khanty (Ostyak),routledge
kmu,Khmu,routledge
kxo,Khoe,routledge
tex twx,Khorasani Turkish,routledge
khv,Khvarsh,routledge
qch,Kiché,routledge
ksp,Kim,routledge
kfy,Kirg(h)iz,routledge
kss,Kisi,routledge
kow,Ko,routledge
awp,Koaiker,routledge
kod,Kodagu/Coorg,routledge
cof,Kofán,routledge
cog,Kogi,routledge
sre,Koho,routledge
kmo,Koiari (Mountain),routledge
coc,Kokama-Kokamilya,routledge
kkz,Kokna,routledge
ski,Kola Saame,routledge
uku,Kolchan,routledge
ijo,Kolokuma,routledge
kzy yzv,Komi-Zyryan,routledge
fio,Kongo,routledge
atq,Koniaq,routledge
cor,Kora,routledge
kje,Korewahe,routledge
yal,Kosarek,routledge
eko,Koti,routledge
ore,Koto,routledge
kkv,Kove-Kaliai,routledge
kpe,Kpel(l)e,routledge
isa,Krisa,routledge
bsh,Kuba,routledge
cub,Kubewa,routledge
knc,Kugu-Uwanh,routledge
kiu kui,Kui,routledge
mnv,Kukuya,routledge
tks,Kukwa,routledge
gir,Kulaal,routledge
cul,Kulina,routledge
nel,Kumak,routledge
atm,Kunsa,routledge
klk oku,Kuo,routledge
kko,Kuranko,routledge
kji krd,Kurdish,routledge
kfe,Kurumba,routledge
kos,Kusaiean,routledge
kuu,Kuuku-Ya'u,routledge
wrb,Kuurn Kopan Noot,routledge
pun,Kuwama,routledge
kwk,Kwakiutl,routledge
hhu,Kwasengen,routledge
koe,Kwegu,routledge
ctc,Kwikateko,routledge
cut,Kwitlateko,routledge
ari,Lae,routledge
ghr tni,Lahuli,routledge
lkk,Lajia,routledge
lac,Lakantún,routledge
lal,Lalaw,routledge
lla,Lama-Lama,routledge
lmb,Lamba (in Zambia),routledge
scs,Lapp (Southern),routledge
lar,Laragiya,routledge
lrk,Larike-Wakasihu,routledge
lch,Lati,routledge
tnk,Lavongai,routledge
lel,Lele (Chad),routledge
llm,Lelemi (Bwem),routledge
wet,Letri Lgona,routledge
lgt,Logo,routledge
ama,Longa,routledge
kyg,Lower Kenyang,routledge
kil,Luba Shaba,routledge
blu cil,Luba-Lulua,routledge
luc,Luchazi,routledge
lu,Lue,routledge
luy,Luhya,routledge
lui,Luiseno-Juaneno,routledge
lud,Lun Daye,routledge
miz,Lushai-Mizo,routledge
luv,Lwena (Luvale),routledge
jlu,Lwo,routledge
lu,Ly,routledge
mda,Ma'da,routledge
mad,Madi,routledge
mne,Maidu,routledge
myr,Majoruna-Matsés,routledge
kjo mks,Makassarese,routledge
tab,Makian (East),routledge
cde,Makiritare,routledge
brs mcn,Makuna-Erulia,routledge
mac,Makushí,routledge
mca,Maká,routledge
mlk,Malagmalag,routledge
saa,Malaita (South),routledge
ktp myk,Malay,routledge
meb,Malay (Jakarta),routledge
dhi,Maldivian,routledge
mle,Male,routledge
tmm,Malo,routledge
mmz,Mam,routledge
mds,Manado Malay,routledge
mma,Mandaic,routledge
mkg,Mandinka,routledge
mmb,Mangap,routledge
myi,Mangarayi,routledge
maw,Maninka,routledge
mei,Manipuri,routledge
mjk,Manjanku,routledge
mns,Mansi (Vogul),routledge
sgb,Mantion,routledge
nma,Mao Naga,routledge
mao,Maori (New Zealand),routledge
mpy,Mapoyo-Yavarana,routledge
map,Mapudungu,routledge
mku,Maranunggu,routledge
mah,Mari,routledge
mme,Mari (Cheremis),routledge
mrh,Maridhiyel,routledge
ckh,Maringe,routledge
mrt,Martuyhunira,routledge
mzc mzh,Masateko,routledge
maz,Masawa,routledge
max,Mashakalí,routledge
wch,Matako,routledge
ocu,Matlatzinka,routledge
mch,Matsigenga,routledge
mtb,Matumbi,routledge
mka,Mau(ka),routledge
mau,Mawng,routledge
mya,Maya,routledge
mby,Mbai,routledge
mhu,Mbalantu,routledge
eml,Mbaloh,routledge
mbz,Mbe,routledge
ndu,Mbere,routledge
mbm,Mbum (East),routledge
mbm,Mbum (West),routledge
mea,Meax,routledge
mid,Meidob,routledge
mkz,Meka,routledge
hmi,Meneka,routledge
men,Menominee,routledge
ill,Miami,routledge
hmd hmo,Miao,routledge
mco mth mtp,Mije,routledge
shb,Mikeyir,routledge
fuz,Min (Eastern) dialect (Mindong),routledge
xia,Min (Southern),routledge
hok,Min (Southern) dialect (Minnan),routledge
mmu,Minangkabau,routledge
chz,Minnan,routledge
msg,Miri,routledge
mer,Miriam,routledge
mja mjc mxa mxc mxj mxm mxo mxp mxt mxu mxy mxz,Misteko,routledge
mkb,Miwok (Coast),routledge
bmb,Moba,routledge
moc,Mocha,routledge
mcc,Mochika,routledge
mof,Mofu (South),routledge
moj,Mohave,routledge
mcv,Mokovi,routledge
bku,Mokpwe,routledge
mmo,Moksha Mordvin,routledge
mko,Mokulu,routledge
mgg,Monguor (Minhe),routledge
mno,Mono,routledge
tgl,Monpa,routledge
pad,Mori,routledge
els,Morwap,routledge
mwo,Motlav,routledge
mlm,Mrabri,routledge
mul,Mulam,routledge
pat,Mumeng,routledge
nge,Mundum,routledge
muo,Muong (plus diacritics),routledge
mpa,Murrinhpatha,routledge
hum,Murui,routledge
muh,Muxir,routledge
bmz,Mzab,routledge
mis,Mískitu,routledge
nro,N(h)aro(n),routledge
nue,Naath (Nuer),routledge
fij,Nadroga,routledge
nad,Nadöb,routledge
nkk,Nakarra,routledge
kho,Nama/Damara,routledge
nmb,Nambikuara (Southern),routledge
nam,Namie,routledge
fiw,Namosi-Naitasiri-Serua,routledge
nai,Nanay,routledge
all nar,Nara,routledge
git,Nass-Gitksan,routledge
nav,Navaho,routledge
nhc nhh nhm nhn nhp nht nhu nhx nmi nmp npa nsz,Nawa,routledge
ndb,Ndebele,routledge
arv,Negev Bedouin,routledge
nen ntu,Nenets (Yurak Samoyed),routledge
dbr dli dut duz,Netherlandic,routledge
tpi,New Guinea Pidgin,routledge
new nwd,Newari,routledge
ntj,Ngaanyatjara,routledge
ngd,Ngada,routledge
ngj,Ngadjunmaya,routledge
olm plp,Ngaju,routledge
yli,Ngalik,routledge
bnr ngy,Ngarinman,routledge
ngg ngk,Ngenkikurrunggur,routledge
dok,Ngombe,routledge
ngo,Ngoni (in Tanzania),routledge
nca nnc,Nicobarese,routledge
lua,Niellim,routledge
shi,Ninam,routledge
nsg,Nishga,routledge
niu,Niue,routledge
nvs,Nivkh,routledge
nko rny,Nkore,routledge
nog nok tlb yta,Noghai,routledge
noo,Non,routledge
kyq nuu,Nootka,routledge
mrk,Nor,routledge
toq,North Malaita,routledge
sge,North Songye,routledge
kti,Northern Kati,routledge
sst,Northern Straits,routledge
nnn,Nuni,routledge
nup,Nupe (Central),routledge
ktz pra,Nuristani,routledge
nkt,Nyahkur,routledge
ddf,Nyala,routledge
cic,Nyanja,routledge
rru,Nyoro,routledge
obg,Obronuagum,routledge
kiq kmk,Oirat,routledge
ojm,Ojibwa (South-western),routledge
oca,Okaina,routledge
olu,Oluta Mijean,routledge
sel,Ona,routledge
onn,Onandaga,routledge
lga,Ongtong Java,routledge
eud,Opata,routledge
oko,Oriya,routledge
ldo,Oroko (West),routledge
owc,Oromo,routledge
orh,Oromo (Eastern),routledge
war,Orowari,routledge
oto,Otoe,routledge
otm,Otomí,routledge
osm,Otomí (Northwestern),routledge
tua,Pa'umotu,routledge
pms,Paama,routledge
pae,Paes,routledge
tsh,Panamint,routledge
pny,Panytyima,routledge
nev ood,Papago,routledge
pod,Parekwa,routledge
prc,Paresi,routledge
prd,Parji,routledge
puk,Paruk Wa,routledge
kau,Pasismanua,routledge
psm,Passamaquoddy,routledge
pec,Paya,routledge
pem,Pemong,routledge
kpw,Pho,routledge
phl,Pho (Pwo),routledge
ppc,Piapoko,routledge
pia,Piaroa-Mako,routledge
pba,Pima (Lower),routledge
sin,Piohé,routledge
uma,Pipikoro,routledge
prh,Pirahán,routledge
bbm,Pitu Ilunna Salo,routledge
pmc,Pomo,routledge
pme pmn pso,Pomoan,routledge
poh,Ponapean,routledge
awk,Pongu,routledge
pop psv,Popoloka,routledge
pcm poc,Poqomam,routledge
pkm,Poqomchí,routledge
ago,Portuguese-based Creoles,routledge
occ,Provençal,routledge
gku,Puelche,routledge
puq,Pukina,routledge
pan,Punjabi,routledge
kpw,Pwo,routledge
kwe,Qanjobal,routledge
kek,Qeqchí,routledge
qca,Quechua,routledge
qta,Quechua (Junín-Lima),routledge
bgi skw,Rajasthani,routledge
lgi,Rangi,routledge
tor,Ratahan,routledge
raw,Rawang (Mixed),routledge
pok,Rawo,routledge
rmb,Rembarrnga,routledge
rnn,Ren(n)ellese,routledge
rad,Rhade,routledge
rmc rsc rsm rsu,Rhaeto-Romance,routledge
tmn,Ronge,routledge
rsh,Rushani,routledge
kin,Rwanda,routledge
trd,Sa'dan,routledge
wao,Sabela,routledge
isi,Saberi,routledge
ape,Safayoka (Ampale),routledge
crl,Saipan Carolinian,routledge
sbg,Sama (Northern),routledge
bjs,Sama (Southern),routledge
baj,Sama Bajau,routledge
snm,Sanemá,routledge
nbk,Santa Cruz,routledge
zpi zte,Sapateko,routledge
seb,Sapiny,routledge
taf,Saposa,routledge
zai zaj zam zap zaq zsq zya zzo,Sapoteko,routledge
sor,Savara,routledge
saw,Savu,routledge
snd,Senari,routledge
bos scr,Serbo-Croat,routledge
ksg,Sgaw,routledge
shm,Shamba(l)a,routledge
shh,Sharanawa,routledge
xav,Shavante,routledge
xer,Sherente,routledge
bkt dmk sav,Shina,routledge
shk,Shipibo,routledge
xok,Shokleng,routledge
swr,Shoshone (Northern),routledge
err,Sie,routledge
sik,Sikka,routledge
sng,Sinagoro,routledge
snh,Sinhalese,routledge
bsi,Siwa,routledge
mot,Siwai,routledge
avt,Siya,routledge
zch zfl zqc zqo zqr,Sokean,routledge
zqs,Sokean (Highland),routledge
kch kse,Songhai,routledge
son,Sonsorolese,routledge
sou srl,Sorbian,routledge
wwy,Sorsogon (Waray),routledge
stn,Sotho (North),routledge
ses,Sotho (South),routledge
myn,South East (Ma'anyan),routledge
sge,South Songye,routledge
sea,South-East Ambrym,routledge
kti,Southern Kati,routledge
ast spc,Spanish,routledge
lum sch sgs soo sss,Straits (Northern),routledge
slb,Suau,routledge
sud,Sud-Est,routledge
kam,Sumbanese (East),routledge
sum,Sumu-Ulua,routledge
mup,Sura,routledge
swt,Swazi (Swati),routledge
swv,Swedish,routledge
sba,Sáliva,routledge
zpr,Sáparo-Konambo,routledge
tbs,Tabasaran,routledge
igs,Tabi,routledge
sud,Tagula,routledge
esm,Takame,routledge
tac,Takana,routledge
juk,Takum,routledge
tal,Talinge,routledge
taz tls,Talish,routledge
jom,Talodi,routledge
mii,Tama,routledge
tai tug,Tamasheq,routledge
bma bse,Tamazight,routledge
tsp,Tamil,routledge
tbl,Tanahmerah,routledge
ngt,Tangkhul,routledge
jug lun,Tangsa/Rangpan,routledge
tgp,Tanlapui,routledge
tns,Tanna (South-west),routledge
dou,Taori-So,routledge
tce twe,Tarahumara,routledge
dig,Taraon,routledge
pur,Tarasko,routledge
tas,Tashelhait,routledge
toy,Tasmanian Languages,routledge
tmu,Tat,routledge
tat,Tatana,routledge
tmi ttb,Tatar,routledge
kae,Tate (Raepa-Tati),routledge
tts,Tati,routledge
ntn,Tayari,routledge
tbu,Teda-Daza,routledge
ori ras,Tegali,routledge
tec,Teko,routledge
gjj,Tenetehara,routledge
tpn,Tepahue (Northern),routledge
tps,Tepahue (Southeastern),routledge
tep,Tepewa,routledge
tew trg tsj,Tewa,routledge
teh,Tewelche,routledge
jad tib tis tmo tod,Tibetan,routledge
tbe,Tigre,routledge
tic,Tikuna,routledge
cuc,Timote-Kuika,routledge
cai trm,Tirma,routledge
tlp,Tlapaneko,routledge
bto,Toba Batak,routledge
tbr,Tobaru,routledge
tof,Tofalar,routledge
tke,Tokelau,routledge
tol,Tol (Eastern),routledge
tol,Tol (Western),routledge
toz,Tonga,routledge
bro,Torres Strait Pidgin English (Broken),routledge
tos,Totonaco,routledge
tot tpa txj,Totonako,routledge
jem,Towa (Jemez),routledge
trc tri,Trike,routledge
kok,Tripuri,routledge
cuu,Trukese,routledge
dul,Trung,routledge
tuk,Tukang-Besi,routledge
tuc,Tukano,routledge
tkm,Turkmenian,routledge
iau,Turu,routledge
tow,Tusya(ng),routledge
tou,Tusyang,routledge
nnm tvl,Tuvalu,routledge
tza tzb tzt,Tzeltal,routledge
tzs tzz,Tzotzil,routledge
tin,Tîrî,routledge
udh,Udehe,routledge
udm,Udmurt (Votyak),routledge
smt,Umatilla,routledge
chl,Upper Chehalis,routledge
kyg,Upper Kenyang,routledge
ory,Uria,routledge
wll,Uvea (East),routledge
uzn,Uzbek,routledge
wal,Valman (Koroko),routledge
dum,Vanimo,routledge
grj,Varohio,routledge
bab,Veng'o,routledge
wat,Wadjari,routledge
bac,Wadjiginy,routledge
goa,Wahiro,routledge
ghb skn,Wahivo,routledge
har,Waibuk,routledge
wai,Waiwai,routledge
hlp,Walapai,routledge
wlm,Walmadjari,routledge
dam,Wamaka,routledge
gmb,Wambiano-Mogés,routledge
wrn,Wamdarang,routledge
gno prt,Wanana-Pirá,routledge
mlg,Wandala,routledge
wan,Wanggumara,routledge
mwa,Wangkajunka,routledge
usa,Wanuma,routledge
wry,Waray,routledge
wrm,Warenbori,routledge
bou,Wargla,routledge
gnb,Warlang,routledge
wgu,Warungu,routledge
wrw,Warwa,routledge
kwo,Washkuk,routledge
htc,Wasteko,routledge
wth,Wathawurung,routledge
wur,Waurá-Meinaku,routledge
wem,Wemba Wemba,routledge
mwb,West Bukidnon Manobo,routledge
wmu,Wik-Mungkana,routledge
wn,Wik-Ngathàna,routledge
wly,Wolaitta,routledge
gnn,Wunambal,routledge
wwr,Wuywurrung,routledge
uld,Wuzlam,routledge
xas,Xasonke,routledge
hdi,Xedi,routledge
ksi,Xinh Mul,routledge
jab,Yabim,routledge
yak,Yaka (in Democratic Republic of Congo),routledge
gun,Yambasa,routledge
yam,Yaminawa,routledge
ynk,Yankuntjara,routledge
yns,Yans(i),routledge
mie mnu yao,Yao,routledge
yaw,Yava,routledge
yaz,Yazgulyami,routledge
yey,Yei,routledge
yel,Yele,routledge
ket,Yenisey Ostyak,routledge
yei,Yey,routledge
yng,Yinggarda,routledge
iwa,Yiwaidja,routledge
wik yok,Yokutsan,routledge
tbt,Yotafa,routledge
yyo,Yotayota,routledge
cnt,Yue,routledge
yuk,Yugulda,routledge
yko ytu,Yukaghir,routledge
yct,Yukateko Proper,routledge
ykp,Yukpa-Japería,routledge
ycn,Yukuna,routledge
ylb,Yulbaridja,routledge
big,Yulu-Binga dialects,routledge
ysl yus,Yupik (Central Siberian),routledge
ypk,Yupik (General Central),routledge
yun,"Yupik, General Central",routledge
yrc,Yurakare,routledge
kyr,Yuri,routledge
yah,Yámana,routledge
nyl,Yâlayu,routledge
zay,Zayse-Zergulla,routledge
nze,Zemi,routledge
juh,Zhu-/Hoa (Si),routledge
nun,Zhuang (Southern),routledge
zhn,"Zhuang, Northern",routledge
zno zso,Zulu,routledge
amd,hBrogpa,routledge
ayw,Äiwo,routledge
xun,!Kung,ruhlen
krn,!Ora,ruhlen
arx,'Are'are,ruhlen
tmu,(Tati),ruhlen
adg ajg amt guw kno ksn kwy kyz mgq mhl ney nrg smp tbx tvt wme ybi,--,ruhlen
xam,/Xam,ruhlen
apk,A-Pucikwar,ruhlen
aba,Abau,ruhlen
abz,Abaza,ruhlen
amb,Abelam,ruhlen
abw,Abenaki (Western),ruhlen
abd,Abiji,ruhlen
abi,Abipon,ruhlen
abk,Abkhaz,ruhlen
abv,Abui,ruhlen
acg,Achagua,ruhlen
acn,Achang,ruhlen
aci,Achi,ruhlen
ace,Achinese,ruhlen
acl,Acholi,ruhlen
acu,Achuar,ruhlen
acm,Achumawi,ruhlen
boj boq gal mil,Adi,ruhlen
adt ady ash,Adygh,ruhlen
adn,Adynyamathanha,ruhlen
adi,Adyukru,ruhlen
adz,Adzera,ruhlen
qaf,Afar,ruhlen
afr,Afrikaans,ruhlen
agh,Aghem,ruhlen
ahu,Aghu,ruhlen
agc,Agta,ruhlen
agu,Aguacatec,ruhlen
agr,Aguaruna,ruhlen
agl,Agul,ruhlen
aht,Ahtna,ruhlen
ain,Ainu,ruhlen
ayw,Aiwo,ruhlen
aiz,Aizi,ruhlen
aja,Aja,ruhlen
aji,Ajie,ruhlen
akb,Aka-Bea,ruhlen
akc,Aka-Cari,ruhlen
akk,Aka-Kede,ruhlen
akn,Akan,ruhlen
akw,Akawaio,ruhlen
akh,Akha,ruhlen
akl,Aklanon,ruhlen
abm,Alabama,ruhlen
ald,Aladian,ruhlen
agw,Alagwa,ruhlen
ala,Alamblak,ruhlen
alx,Alas,ruhlen
alw,Alawa,ruhlen
alb,Albanian,ruhlen
aea ale,Aleut,ruhlen
alc,Allentiac,ruhlen
als,Alsea,ruhlen
aso,Altai,ruhlen
aln,Alune,ruhlen
atq,Alutiiq,ruhlen
aly,Alyawarra,ruhlen
alu,Alyutor,ruhlen
amm,Ama,ruhlen
ma,Amadi,ruhlen
amc,Amahuaca,ruhlen
amn,Amanab,ruhlen
amk,Amarakaeri,ruhlen
amq,Ambai,ruhlen
mpu,Amberbaken,ruhlen
ame,Amele,ruhlen
amh,Amharic,ruhlen
ami,Ami,ruhlen
amo,Amo,ruhlen
amu,Amuesha,ruhlen
amz,Amuzgo,ruhlen
anx,Andi,ruhlen
adk,Andoke,ruhlen
anj,Aneityum,ruhlen
ane,Anem,ruhlen
ant,Angaataha,ruhlen
agm,Angami,ruhlen
anc,Angas,ruhlen
nnd,Angaua,ruhlen
ang,Anggor,ruhlen
any,Anuak,ruhlen
ayi,Anyi,ruhlen
ao,Ao,ruhlen
aml,Aoban (Northeast),ruhlen
apc apj,Apache (Eastern),ruhlen
apw,Apache (Western),ruhlen
apl,Apalai,ruhlen
apt,Apatani,ruhlen
api,Apinaye,ruhlen
apu,Apurina,ruhlen
abn,Arabana,ruhlen
arb,Arabela,ruhlen
abe abh aeg ako anl apa arg arh arj arl arq ars arv asy,Arabic (Eastern),ruhlen
abb ael amr arn atu,Arabic (Western),ruhlen
ark,Araki,ruhlen
naa naj nap,Aramaic,ruhlen
amp arr awe,Aranda,ruhlen
ard,Arandai,ruhlen
ana,Araona,ruhlen
aho,Arapaho,ruhlen
aoj,Arapesh (Southern),ruhlen
kaa,Arara (Tupi),ruhlen
ara,Arawak,ruhlen
abo,Arbore,ruhlen
arc,Archi,ruhlen
aar,Ari,ruhlen
